,0,1
5982,22935,242071
5983,50706,25495
5984,50706,198518
5985,50706,242071
5986,25495,198518
5987,25495,242071
5988,65049,100752
5989,65049,39956
5990,100752,39956
5991,39956,172666
5993,184715,257269
5994,181427,40445
5997,57508,103257
5998,57508,507205
5999,103257,507205
6000,187204,3085233
6001,187204,3085233
6005,1881036,1883363
6007,257272,31715
6010,39908,39909
6011,39908,73255
6012,39909,73255
6013,323297,1461086
6014,490419,118648
6015,332351,35333
6016,1194826,1943432
6018,150554,1302672
6019,150554,181644
6021,1302672,181644
6024,1917763,14295
6025,1539549,921864
6035,59048,1177030
6074,92898,97658
6075,14646,209748
6080,122417,110977
6081,1025677,1318245
6083,777277,268257
6084,225654,273252
6085,1158573,1848024
6086,137603,329714
6088,22935,81057
6089,440091,175154
6091,3902061,4824642
6096,534737,2628906
6097,534737,2628906
6102,17587,20897
6107,567355,293440
6109,404077,554257
6110,77855,26918
6113,61398,75542
6114,165952,50997
6121,2959589,1902929
6123,137880,180818
6125,196077,20897
6132,53608,336190
6135,215092,35848
6136,39839,313473
6137,39839,150433
6138,313473,150433
6140,289247,2114219
6141,209294,167644
6144,1563568,660187
6145,1553377,5141922
6148,9741,30011
6152,37906,109333
6153,1113020,419677
6154,239109,14295
6155,444216,4778
6156,14488,4091
6157,96522,33856
6158,4091,1879176
6159,4091,149162
6161,1879176,149162
6171,1065010,227626
6172,1065010,245385
6173,227626,245385
6176,132084,217499
6177,132084,174191
6178,217499,174191
6179,28209,51188
6182,1479204,2664379
6183,988770,1884031
6184,133456,139777
6185,3854006,519229
6186,3854006,3842644
6187,519229,3842644
6193,209294,79578
6194,209294,17900
6195,79578,17900
6197,5648,42412
6198,38661,67672
6207,534737,202202
6208,534737,179014
6210,50514,48423
6211,431804,181103
6216,554834,168693
6217,39908,186837
6221,331080,1340488
6222,168693,44390
6223,168693,4995788
6224,44390,4995788
6227,4840276,162438
6228,4840276,2544885
6229,162438,2544885
6230,6531815,2603970
6231,4129661,25058
6232,133460,6169740
6233,38497,53119
6234,157241,34220
6235,157241,34220
6236,37906,50581
6237,105456,65049
6239,3867,232099
6242,126072,31777
6243,126072,16832
6244,31777,16832
6245,31751,35746
6246,179826,349341
6247,37906,33534
6248,37906,90731
6249,33534,90731
6250,39454,26918
6252,81206,136516
6253,81206,299309
6254,136516,299309
6256,108940,82735
6257,14646,208836
6258,357753,113583
6259,19701,21918
6260,632334,455230
6261,157843,26918
6262,70351,75127
6263,70351,19701
6265,75127,19701
6268,96155,220226
6270,78193,137978
6271,78193,14488
6272,137978,14488
6275,188822,188823
6276,218069,221503
6277,269323,39293
6278,269323,19699
6279,39293,19699
6281,357753,382934
6285,66152,4030
6287,184117,48860
6289,36099,144828
6292,151357,62125
6295,218290,232451
6299,113468,174410
6301,36100,98498
6302,37907,86495
6303,37907,175587
6304,86495,175587
6307,553982,151357
6308,21742,137880
6309,776126,707856
6310,26918,90037
6316,173206,96696
6319,362504,174968
6320,1462398,1113758
6324,57765,2719519
6325,2199055,25261
6326,2199055,12596
6327,82946,248396
6328,687390,85360
6335,1379579,272172
6336,1379579,2707457
6337,272172,2707457
6342,51352,3571255
6346,1711524,1232413
6347,1971480,3314153
6348,80200,181103
6349,2604,16755
6350,1008036,33534
6351,98498,1201210
6355,79733,419677
6356,362504,174968
6357,4533241,357753
6361,1638200,641727
6366,132084,173401
6367,51369,92897
6369,359565,178698
6371,77522,305038
6372,77522,191521
6373,77522,48435
6374,191521,48435
6376,66154,99680
6377,66154,50662
6378,99680,50662
6379,351013,351113
6380,2779345,2779332
6381,383281,185582
6382,383281,195903
6383,185582,195903
6385,2707248,224395
6386,194282,218663
6387,194282,195902
6388,218663,195902
6389,211338,218762
6390,111506,211568
6391,209294,167646
6392,215993,133768
6393,209294,79578
6394,209294,132084
6395,79578,132084
6399,508077,120307
6400,111506,185587
6402,215993,39956
6403,215610,50997
6404,21742,65049
6405,113583,1065010
6406,113583,257273
6407,1065010,257273
6408,419677,1689694
6409,1270301,36100
6410,1270301,192718
6411,232815,137204
6412,192718,3388479
6413,180140,3281192
6414,137204,584923
6415,137204,192713
6416,584923,192713
6417,1071701,550738
6418,26996,173536
6419,26996,18133
6420,173536,18133
6423,341770,3285914
6424,100215,2752378
6425,16508,1638200
6426,16508,80688
6427,1638200,80688
6438,12466,14014
6439,12466,83595
6440,12466,133462
6441,12466,5648
6442,12466,79986
6443,12466,76894
6444,14014,83595
6445,14014,133462
6446,14014,5648
6447,14014,79986
6448,14014,76894
6449,83595,133462
6450,83595,5648
6451,83595,79986
6452,83595,76894
6453,133462,5648
6454,133462,79986
6455,133462,76894
6456,5648,79986
6457,5648,76894
6458,79986,76894
6459,57471,186837
6460,48284,47309
6461,48284,14014
6462,47309,14014
6463,206415,231492
6464,52835,137204
6465,566501,35646
6466,21787,10995
6467,232451,79578
6468,132084,614963
6469,132084,1357693
6470,614963,1357693
6471,37910,98498
6472,293744,1615988
6475,241513,4186500
6479,25777,1233832
6481,194282,218663
6482,173557,232986
6483,206930,242483
6485,376312,614963
6486,376312,3062383
6487,614963,3062383
6488,51988,176767
6492,80569,173280
6509,8285,57770
6511,194387,232985
6512,194387,173557
6513,232985,173557
6515,808222,122347
6516,157300,41266
6517,37907,86495
6518,37907,22008
6519,37907,175588
6520,37907,184491
6521,86495,22008
6522,86495,175588
6523,86495,184491
6524,22008,175588
6525,22008,184491
6526,175588,184491
6527,79578,22008
6528,137602,98498
6529,292681,275861
6530,197168,86495
6531,14646,210796
6533,75187,141507
6534,75187,193064
6535,141507,193064
6537,87125,318849
6541,17531,26370
6544,42149,59785
6545,42149,34220
6546,59785,34220
6548,2809823,2809827
6549,209748,357753
6550,209748,1177244
6551,209748,614963
6552,209748,1065010
6553,357753,1177244
6554,357753,614963
6555,357753,1065010
6556,1177244,614963
6557,1177244,1065010
6558,614963,1065010
6559,81056,174883
6578,680232,224834
6580,14295,68309
6581,14295,66154
6582,68309,66154
6583,89865,201373
6592,97650,119439
6595,988770,22935
6596,93616,195698
6597,1570868,2666077
6598,188189,196407
6599,2497151,2497152
6600,2685491,4488789
6606,119142,241513
6607,722712,424240
6608,722712,209748
6610,424240,209748
6613,383281,167644
6614,209748,722712
6615,722712,209748
6618,209294,142956
6619,209294,79578
6620,722712,209748
6621,209294,167646
6622,209294,167646
6623,4129661,4703954
6624,209294,142956
6626,209294,79578
6628,200678,209748
6629,209294,209748
6630,51368,192683
6631,51368,445619
6632,192683,445619
6633,86495,416476
6635,17587,44958
6636,17587,100558
6637,44958,100558
6640,80325,76073
6641,173758,137603
6643,48354,51988
6644,48354,126073
6645,48354,237480
6646,51988,126073
6647,51988,237480
6648,126073,237480
6649,90731,105456
6650,90731,109333
6651,90731,37906
6652,105456,109333
6653,105456,37906
6654,109333,37906
6659,138678,81056
6661,16171,175242
6666,1862309,2512047
6667,1269042,1926617
6668,14753,36100
6671,291293,137602
6672,126976,110844
6673,126976,1272781
6674,110844,1272781
6676,366255,634808
6677,366255,1018853
6679,634808,1018853
6683,20897,31011
6686,21910,14484
6694,24205,137880
6696,125912,57979
6697,21920,50514
6698,91534,26592
6700,215610,256121
6701,77522,356846
6704,190191,37863
6706,5019793,3266771
6712,92898,1188174
6713,92898,383281
6714,1188174,383281
6721,1065010,383281
6723,52835,21742
6727,187204,3085233
6728,38905,50997
6729,38905,22877
6730,50997,22877
6738,133869,14646
6740,209479,174968
6750,4090899,4090885
6751,137880,50997
6752,137880,50514
6753,137880,22877
6754,50997,50514
6755,50997,22877
6756,50514,22877
6757,50513,52816
6760,17900,50997
6761,50997,168177
6762,722712,1638200
6763,87125,85360
6764,37910,174968
6765,1692952,79578
6771,18123,28579
6772,28579,47802
6773,28579,47802
6774,18310,28579
6775,28579,47802
6776,28579,47802
6777,28579,47802
6780,193735,193732
6792,97650,40792
6793,303120,257273
6794,267374,303120
6802,2931699,222287
6804,3572157,25058
6805,1638200,16508
6806,1611895,25775
6807,168693,21125
6808,181103,561307
6809,3572157,11213
6810,3572157,254356
6812,3862,27813
6814,80200,125636
6815,2685491,1217456
6816,24212,80569
6817,24212,16508
6818,80569,16508
6819,993355,3789526
6820,34215,1466160
6821,80569,4606751
6823,993355,3789526
6824,2133832,204504
6827,103272,3572157
6828,993355,3815498
6829,993355,3789526
6830,3815498,3789526
6832,76490,22935
6835,5060024,1929501
6842,187983,187984
6843,254123,348168
6844,254123,194274
6845,254123,59785
6846,348168,194274
6847,348168,59785
6848,194274,59785
6850,208076,1034178
6851,208076,133869
6852,1034178,133869
6853,219204,329649
6855,30617,82787
6861,165375,3052166
6863,98207,137603
6864,98207,137604
6865,98207,205201
6866,137603,137604
6867,137603,205201
6868,137604,205201
6869,51087,26918
6870,184921,100558
6871,184921,51216
6872,100558,51216
6874,80570,1713124
6877,39908,39909
6878,39908,73255
6879,39909,73255
6881,100558,600810
6882,100558,44958
6884,31777,49074
6885,1461629,22910
6886,14295,27811
6887,14295,138789
6888,14295,138790
6889,27811,138789
6890,27811,138790
6891,138789,138790
6892,1967266,169508
6893,100558,600810
6894,100558,44958
6895,100752,188242
6896,4429231,1561854
6897,869461,674419
6898,100757,13879
6901,174597,144332
6902,14753,50513
6904,210875,374073
6907,4778,173967
6908,100558,44958
6909,4164733,1732314
6910,2779345,2779332
6921,202477,569040
6922,417015,3274217
6925,354816,3663722
6926,340904,3727157
6927,367114,256121
6928,80058,1482781
6932,1482098,809628
6933,37912,165375
6934,37912,326109
6935,165375,326109
6936,247822,139169
6937,14560,66152
6938,100752,132084
6941,22935,254356
6942,22935,260835
6943,254356,260835
6944,175587,1233836
6945,4220898,4220897
6951,276617,834790
6954,4309435,4309436
6955,482704,291293
6959,5932093,2525
6960,173079,113498
6961,35135,111523
6962,278347,33373
6968,18200,145432
6969,18200,182286
6970,145432,182286
6971,4839,47603
6972,90640,142954
6973,3826177,4932182
6979,331629,1065010
6980,79578,209294
6981,241513,1264567
6982,137604,2155220
7010,267935,38661
7013,171458,17110
7015,210875,174951
7016,120307,383281
7023,35125,241531
7024,35125,329620
7025,241531,329620
7026,167646,241531
7027,52816,213566
7028,52816,173428
7029,52816,173359
7030,213566,173428
7031,213566,173359
7032,173428,173359
7033,1213720,1217850
7034,5323355,2163528
7035,195894,1216197
7036,257352,148097
7037,107769,100752
7038,107769,86495
7039,100752,86495
7040,76073,176925
7041,76073,176923
7042,176925,176923
7045,59769,21993
7063,1519408,1065010
7064,1519408,1615988
7065,1065010,1615988
7072,226184,284919
7073,60978,21742
7075,793051,1486495
7076,324866,31777
7078,137880,21742
7084,21742,45046
7086,88743,166190
7087,4418892,25058
7088,2014191,181103
7089,37909,33534
7090,38379,96954
7093,205709,66152
7095,205709,232956
7097,66152,232956
7109,13732,211529
7118,21742,137880
7121,383281,229665
7122,383281,132084
7123,383281,180140
7124,229665,132084
7125,229665,180140
7126,132084,180140
7127,614963,181022
7128,614963,2353545
7129,614963,50997
7130,181022,2353545
7131,181022,50997
7132,2353545,50997
7135,1553377,3808594
7138,2823565,2823564
7139,565535,177086
7141,6333602,4355130
7142,6333602,4355130
7144,50513,132084
7145,50513,100752
7146,132084,100752
7150,50200,191615
7151,357753,419677
7152,357753,97139
7153,419677,97139
7165,375046,2567682
7168,17900,120527
7169,17900,22877
7170,120527,22877
7180,446427,2049420
7182,1638200,16508
7192,2133832,18123
7206,3254294,376312
7215,1112499,1319763
7216,39655,32520
7219,125634,4020238
7220,1493331,176111
7222,92225,1214890
7223,1493334,999417
7228,215993,11213
7230,1065010,383281
7235,522194,5606227
7236,97139,38905
7247,126320,85360
7250,666064,1026144
7251,62134,75187
7253,57509,303062
7274,89865,201373
7280,167543,100558
7281,167543,134136
7282,100558,134136
7287,206415,383281
7289,211684,30998
7290,4839,41239
7291,1840788,21151
7292,13873,44392
7293,44399,145878
7294,21910,4093
7296,36100,1123390
7299,220791,41233
7301,186908,115667
7302,362504,174968
7303,3472,16968
7305,362504,174968
7306,65048,217039
7307,449428,5418399
7309,218275,224931
7310,218275,219497
7311,218275,256490
7312,224931,219497
7313,224931,256490
7314,219497,256490
7315,1096073,4727141
7316,110398,217403
7317,44399,145877
7318,44399,198786
7319,145877,198786
7320,30017,112738
7321,79578,65049
7322,79578,126064
7323,65049,126064
7324,39838,14743
7325,39838,116237
7326,14743,116237
7327,50997,26592
7329,222136,96826
7330,222136,76073
7331,96826,76073
7332,14648,94106
7334,413826,10991
7336,69211,82540
7337,81056,174883
7342,29058,51087
7343,26246,100558
7345,26246,68309
7346,26246,17587
7347,26246,114381
7349,100558,68309
7350,100558,17587
7351,100558,114381
7355,68309,17587
7356,68309,114381
7357,17587,114381
7358,14295,207029
7359,67728,11152
7360,57899,99803
7361,551209,187740
7362,175184,42627
7363,100756,116227
7364,17477,45744
7365,17477,44391
7366,17477,133345
7367,45744,44391
7368,45744,133345
7369,44391,133345
7370,14743,14560
7371,242695,100558
7374,5682,218405
7376,551209,187740
7377,329195,45095
7378,329195,37910
7379,45095,37910
7381,357433,50513
7382,256260,180140
7383,256260,239305
7384,180140,239305
7385,79578,167644
7386,79578,329620
7387,167644,329620
7389,168177,50997
7392,173538,37905
7393,50997,52817
7398,82947,82948
7399,82947,66806
7400,82948,66806
7401,89865,4848
7402,34215,39908
7403,53566,14745
7404,53566,212108
7405,14745,212108
7406,641214,37908
7407,641214,341733
7408,37908,341733
7409,97658,194446
7410,1180653,79578
7411,1180653,1502171
7412,79578,1502171
7417,5682,239109
7419,114919,22877
7422,28579,1191189
7423,98498,1065010
7424,77859,120307
7427,39837,109832
7428,99679,90037
7429,221673,90037
7430,221673,158775
7431,90037,158775
7432,35125,21742
7434,35125,737282
7436,21742,737282
7438,26918,2793315
7447,212979,137204
7448,212979,195915
7449,137204,195915
7450,634738,632356
7452,1747394,137603
7453,1747394,185582
7454,137603,185582
7455,14014,4778
7461,1454220,2041678
7462,167543,71680
7464,89865,201373
7465,242071,44944
7466,242071,68309
7467,242071,600812
7468,198518,44944
7469,198518,68309
7470,198518,600812
7471,44944,68309
7472,44944,600812
7473,26918,232451
7474,26918,66152
7475,232451,66152
7476,3267,22910
7477,792536,803809
7478,792536,273338
7479,803809,273338
7481,38661,658020
7482,79578,209294
7483,79578,309697
7484,209294,309697
7485,79578,51352
7486,421588,901031
7487,18123,25058
7488,79578,209294
7489,210875,53360
7490,2959589,37308
7491,685501,1194826
7492,1461629,476414
7493,1461629,1868201
7494,476414,1868201
7496,1204979,28104
7498,2561774,718287
7499,155252,186449
7500,3835396,80569
7501,37308,2202
7502,37308,57471
7503,37308,53566
7504,2202,57471
7505,2202,53566
7506,57471,53566
7507,213414,173280
7508,213414,80569
7509,173280,80569
7510,4661606,57770
7511,4661606,285824
7514,1461629,2210243
7515,1461629,1638200
7516,2210243,1638200
7517,155252,476414
7518,277718,80687
7521,277718,204581
7522,277718,561307
7523,204581,561307
7524,2959589,18123
7525,2959589,37308
7526,18123,37308
7528,213414,3996218
7529,2959589,1902929
7530,2959589,1153964
7531,1902929,1153964
7532,4290492,778725
7533,204581,392871
7534,204581,69273
7535,204581,215614
7536,69273,215614
7537,1461629,66417
7538,1461629,181644
7539,1461629,641214
7540,66417,181644
7541,66417,641214
7542,181644,641214
7543,1461629,66417
7544,1461629,66417
7545,1461629,4073818
7546,66417,4073818
7547,1426258,778725
7548,1426258,133460
7549,1426258,646472
7550,778725,133460
7551,778725,646472
7552,133460,646472
7553,3055764,332351
7555,1705135,2568389
7558,155252,218406
7559,155252,186837
7560,218406,186837
7561,2959589,1153964
7562,2959589,1603904
7563,2568389,1705135
7568,2959589,37308
7569,2959589,354816
7570,37308,354816
7576,2817914,1443688
7577,2817914,213414
7578,1443688,213414
7581,58554,1461629
7583,1023737,289664
7584,1023737,2851433
7585,1023737,5288251
7586,1023737,289664
7587,2851433,5288251
7588,2851433,289664
7589,5288251,289664
7590,383281,132084
7592,40792,38661
7593,38661,50513
7594,4331081,180140
7595,4331081,2082945
7596,180140,2082945
7598,11213,14743
7599,109830,109513
7602,167646,79578
7603,105661,257898
7604,452544,131960
7605,452544,1635332
7606,131960,1635332
7611,132084,1008036
7612,37908,359939
7613,10783,1513560
7614,79578,50513
7615,79578,38905
7616,50513,38905
7617,132084,115941
7618,180140,2685102
7619,2130591,4384074
7620,2545933,1550260
7624,14646,97139
7627,280902,66154
7634,18231,3268
7635,18231,37906
7636,18231,28271
7637,3268,37906
7638,3268,28271
7639,37906,28271
7641,213414,173280
7642,168693,21125
7644,707862,27812
7646,3057481,635898
7648,1202002,878056
7649,2959589,37308
7651,67020,612261
7659,1439270,3678583
7660,1439270,3667994
7661,3678583,3667994
7665,2416997,4658940
7666,3173413,2467996
7667,5474522,4748995
7669,930917,1571204
7670,930917,1556801
7671,930917,4429231
7672,930917,1571204
7673,930917,4959108
7674,1556801,4429231
7675,1556801,1571204
7676,1556801,4959108
7677,4429231,1571204
7678,4429231,4959108
7679,1571204,4959108
7680,111506,1322193
7693,693151,1629406
7694,337746,359608
7695,337746,739388
7696,359608,739388
7697,195894,1216197
7698,111506,214299
7699,191071,200516
7700,202898,58683
7720,331629,3414311
7722,132084,60978
7723,3228102,264283
7731,5610571,185587
7732,5610571,173559
7733,5610571,237951
7734,185587,173559
7735,185587,237951
7736,173559,237951
7738,182673,36100
7739,182673,51352
7740,182673,26245
7741,182673,1635332
7742,36100,51352
7743,36100,26245
7744,36100,1635332
7745,51352,26245
7746,51352,1635332
7747,26245,1635332
7752,1065010,221673
7755,383281,1065010
7761,4471633,239109
7764,28104,1153964
7765,40347,37908
7766,133640,270484
7767,133640,62134
7768,270484,62134
7769,155193,175089
7770,22935,198518
7772,132084,115941
7773,167644,180140
7774,167644,341733
7775,167644,175575
7776,180140,341733
7777,180140,175575
7778,341733,175575
7779,11213,45241
7780,76894,98563
7781,21001,65049
7782,21001,97658
7783,65049,97658
7784,100752,132084
7785,76242,298134
7786,419677,341733
7787,133869,137880
7788,133869,180818
7789,137880,180818
7790,133869,293744
7791,109832,132084
7792,137603,174968
7793,137603,1065010
7794,174968,1065010
7795,110844,51272
7796,110844,192514
7797,51272,192514
7798,21001,65049
7799,21001,114823
7800,21001,67039
7801,65049,114823
7802,65049,67039
7803,114823,67039
7804,1065010,326453
7805,1065010,1453439
7806,326453,1453439
7807,341733,229665
7808,45095,36100
7809,45095,57770
7810,36100,57770
7811,1065010,1124616
7812,132084,37913
7813,132084,173374
7814,37913,173374
7815,341733,185582
7816,137603,173363
7817,205201,1065010
7818,331629,1065010
7819,45095,205201
7820,133869,14646
7821,133869,90037
7822,65049,14646
7823,21742,137880
7824,21742,132136
7825,137880,132136
7826,341733,174968
7827,341733,179757
7828,331629,1065010
7829,383281,341733
7830,205201,99679
7831,331629,99679
7832,133869,51271
7833,383281,341733
7834,792536,803809
7835,792536,2669707
7836,803809,2669707
7837,901031,1065010
7838,792536,803809
7839,792536,3436994
7840,803809,3436994
7841,158775,1967268
7842,1043044,382934
7843,1043044,1043043
7844,382934,1043043
7847,97658,67039
7848,97658,51272
7849,97658,59769
7850,67039,51272
7851,67039,59769
7852,51272,59769
7853,1178339,132084
7854,792536,803809
7855,792536,2353545
7856,803809,2353545
7858,750828,77859
7859,885103,3278369
7860,885103,3619379
7861,3278369,3619379
7862,181022,14646
7863,181022,359939
7864,382934,614963
7867,2820360,1615988
7868,2820360,1502171
7869,1615988,1502171
7870,1825654,76242
7872,901031,51636
7873,3062379,2523290
7875,1615988,1065010
7877,1615988,1065010
7878,885103,3278369
7880,2523290,90037
7881,2523290,1825654
7882,2523290,293744
7883,2523290,3588219
7884,1825654,293744
7885,1825654,3588219
7886,293744,3588219
7887,1043044,33815
7888,341733,21742
7889,181022,126072
7890,2409771,376312
7891,1181588,341733
7892,1181588,3232614
7893,341733,3232614
7895,932352,1065010
7896,137880,241513
7897,2353545,1641822
7899,181022,932352
7901,181022,1825654
7902,181022,97139
7903,181022,2082945
7905,181022,677471
7907,901031,2523290
7909,241513,3755115
7910,241513,3268583
7911,241513,1065010
7915,3755115,3268583
7916,3755115,1065010
7917,3268583,1065010
7918,4117954,2647108
7919,1615988,357753
7920,1512726,1201210
7921,901031,4800117
7922,181022,382934
7924,2165577,3310737
7925,2165577,4003501
7926,137880,1201210
7927,137880,158775
7928,137880,2523290
7929,1201210,158775
7930,1201210,2523290
7931,158775,2523290
7932,376312,1065010
7933,376312,2523290
7934,1065010,2523290
7935,4091,132084
7936,1502171,885103
7937,181022,1615988
7939,3062379,4079790
7940,1527592,3979450
7942,1527592,181022
7944,1527592,1065010
7946,181022,1065010
7948,241513,97139
7950,241513,341733
7951,241513,181022
7953,97139,341733
7954,97139,181022
7957,341733,181022
7960,241513,181022
7961,241513,1065010
7964,181022,1065010
7965,241513,21742
7966,241513,2082945
7967,241513,181022
7968,241513,1527592
7969,21742,2082945
7970,21742,181022
7971,21742,1527592
7972,2082945,181022
7973,2082945,1527592
7974,181022,1527592
7975,382934,357753
7977,2082945,1615988
7978,2082945,357753
7979,1615988,357753
7980,137204,185587
7981,241513,21742
7982,241513,221673
7983,21742,221673
7984,241513,357753
7985,241513,3198963
7986,241513,4227218
7987,357753,3198963
7988,357753,4227218
7989,3198963,4227218
7990,1502171,750828
7991,1527592,181022
7992,1527592,1065010
7993,1527592,2523290
7994,181022,1065010
7995,181022,2523290
7996,1065010,2523290
7999,2875151,4746040
8000,1201210,1615988
8001,1201210,357753
8002,1201210,14014
8003,331629,1065010
8004,1177244,137880
8005,382934,1065010
8006,2523290,137880
8007,132084,382934
8008,2742944,221673
8009,2742944,2523290
8010,221673,2523290
8011,792536,4938476
8012,341733,180140
8014,614963,2742944
8015,51271,65049
8016,51271,132084
8017,65049,132084
8018,132084,18956
8019,181022,182738
8020,137204,2820361
8021,183380,1778977
8022,183380,2156710
8024,1778977,2156710
8027,183380,901031
8028,183380,614963
8029,901031,614963
8030,132084,289654
8031,1689694,1914437
8032,1689694,932352
8033,1914437,932352
8034,1177244,1065010
8035,1177244,1195709
8036,1825654,1502171
8038,158775,1825654
8039,158775,4187945
8040,1825654,4187945
8041,158775,21742
8043,3278369,2778849
8044,45095,192718
8048,13732,2523290
8050,181022,357753
8066,144758,164246
8068,69273,572163
8094,1536138,111676
8101,194387,137204
8102,1926684,90037
8104,90037,21742
8105,2545,689990
8106,172041,172043
8107,172041,195698
8108,172043,195698
8109,51271,35135
8110,350648,226384
8112,187983,187984
8113,184154,184147
8118,165135,62148
8120,288705,778220
8121,174410,80325
8122,1065010,383281
8123,131960,62144
8124,1005367,1052939
8127,209294,212524
8129,2009444,2009445
8133,1232934,2869193
8134,2009444,573187
8136,138678,81056
8137,4257513,2707686
8138,383281,1401484
8139,383281,1584790
8140,1401484,1584790
8144,331510,2123210
8146,62571,1147599
8148,185587,3221495
8149,95003,267374
8150,50997,24208
8151,14295,38661
8152,962444,207010
8153,2158190,28077
8159,212142,239305
8162,40792,38661
8163,5648,39908
8164,5648,42412
8165,39908,42412
8166,1245521,238212
8167,1245521,144225
8168,238212,144225
8170,955781,2770779
8171,71680,31715
8173,167543,2832471
8174,167543,203958
8176,2832471,203958
8180,2832471,167543
8181,93616,213201
8182,93616,101960
8183,213201,101960
8185,59785,16832
8186,59785,17477
8187,16832,17477
8188,133768,174371
8189,71680,31715
8190,71680,81373
8191,31715,81373
8192,22877,39908
8193,22877,245119
8194,39908,245119
8195,37906,35848
8196,37913,141600
8197,38661,3415529
8198,39838,75542
8199,39838,14743
8200,75542,14743
8204,308385,35646
8205,35135,14646
8206,31751,41922
8210,406630,1862272
8221,36100,97139
8233,109832,112754
8240,4016434,3259639
8241,3902061,1555518
8242,79942,214415
8249,261596,122418
8250,1114067,261596
8251,1114067,389522
8252,261596,389522
8254,192718,95003
8256,239305,301471
8261,233050,233032
8265,124892,188244
8266,124892,150554
8267,188244,150554
8268,732060,184476
8269,217492,256006
8276,57510,99384
8279,365346,173832
8280,44392,13873
8282,5355103,5355102
8283,39827,849521
8286,3858372,3956120
8287,1121344,169508
8290,962444,53119
8291,218779,111604
8292,53119,962444
8293,357753,1177244
8294,666064,420155
8295,38661,50513
8296,38661,79578
8297,50513,79578
8298,5111351,5139741
8299,2048827,2044778
8300,50513,2434471
8301,209294,167646
8302,137880,207136
8303,137880,419677
8304,137880,1201210
8305,137880,2523290
8306,137880,2742944
8307,137880,333565
8308,137880,3755115
8309,137880,4187945
8310,419677,1201210
8311,419677,2523290
8312,419677,2742944
8313,419677,333565
8314,419677,3755115
8315,419677,4187945
8316,1201210,2523290
8317,1201210,2742944
8318,1201210,333565
8319,1201210,3755115
8320,1201210,4187945
8321,2523290,2742944
8322,2523290,333565
8323,2523290,3755115
8324,2523290,4187945
8325,2742944,333565
8326,2742944,3755115
8327,2742944,4187945
8328,333565,3755115
8329,333565,4187945
8330,3755115,4187945
8331,1683717,187503
8333,10586,158426
8334,210026,173857
8335,173376,187224
8336,209294,79578
8337,209294,142956
8338,79578,142956
8339,90640,142954
8340,383281,257273
8342,192683,220580
8344,79733,4365498
8346,331629,181022
8347,331629,3414311
8348,331629,3243777
8349,331629,3232614
8350,3414311,3243777
8351,3414311,3232614
8352,3243777,3232614
8354,14295,206493
8356,993355,3789526
8358,4589525,5946043
8365,1065010,382934
8370,5648,27555
8371,5648,3722
8372,27555,3722
8373,110844,1272781
8408,119142,241513
8409,158426,3397736
8412,37908,37909
8413,24040,76894
8414,298137,173758
8417,111476,110844
8419,50513,132084
8420,132084,115941
8421,132084,66824
8422,115941,66824
8424,5648,39908
8425,5648,42412
8426,39908,42412
8427,4778,108856
8428,209748,79578
8429,66152,4030
8431,36621,694181
8432,583248,18324
8435,198859,198861
8436,14646,21742
8438,209748,179757
8443,18310,28579
8446,173206,96696
8451,662423,353611
8452,17829,54211
8453,17829,29241
8454,17829,176111
8455,17829,64348
8457,17829,10578
8458,54211,29241
8459,54211,176111
8460,54211,64348
8462,54211,10578
8463,29241,176111
8464,29241,64348
8466,29241,10578
8467,176111,64348
8469,176111,10578
8471,64348,10578
8479,277500,174616
8480,277500,1625234
8481,174616,1625234
8482,137204,180140
8483,137204,185582
8484,180140,185582
8485,80658,114329
8489,14742,219213
8495,100757,239981
8496,100757,162426
8498,62571,1147599
8499,4418892,25058
8500,398781,35135
8502,3259639,3244227
8514,21742,137880
8548,122418,57770
8549,640385,51352
8550,50200,175184
8551,215092,76894
8552,173559,137204
8557,6243576,6178653
8561,66817,58593
8563,647486,192685
8564,180140,256260
8565,13873,14295
8566,35125,177491
8567,35125,173468
8568,177491,173468
8570,2972368,5626439
8578,1439270,3667994
8586,351013,351113
8587,50513,35746
8588,50513,13732
8589,39837,109832
8590,107769,13732
8591,100752,65049
8592,173536,13733
8593,318815,3637489
8595,192683,192718
8596,22935,50706
8597,1419951,1425945
8662,21715,70351
8663,21715,77180
8664,70351,77180
8665,1201210,38661
8669,1973996,181022
8670,1973996,37908
8671,181022,37908
8672,241513,52835
8673,241513,21742
8674,52835,21742
8675,51271,65049
8676,76242,1321819
8678,4501713,6042596
8679,39837,174191
8680,37906,8285
8681,37906,35646
8682,8285,35646
8699,25666,39167
8700,25666,42423
8701,39167,42423
8702,346304,5506189
8703,346304,5355606
8704,5506189,5355606
8705,3106055,2894421
8706,192677,195902
8715,4911751,3667994
8717,132084,116227
8718,132084,175285
8719,132084,174191
8720,132084,116229
8721,116227,175285
8722,116227,174191
8723,116227,116229
8724,175285,174191
8725,175285,116229
8726,174191,116229
8741,8585,191080
8742,8585,191080
8747,176111,403166
8754,210793,172894
8757,5556194,5560522
8758,5556194,5560527
8759,5560522,5560527
8760,192683,192718
8761,2909325,5217459
8762,472918,3640546
8764,212142,131961
8765,212142,449949
8767,131961,449949
8771,143896,231900
8772,229665,132084
8773,99679,90037
8774,192683,60978
8775,204617,494714
8776,407441,60978
