artistId,artistName
275924,Ben-J (2)
275960,Yak (2)
275962,StÃ© Strausz'
276513,Habitat
276554,DJ Duke (2)
276556,Richo
276562,Black Renega
276566,Diam's
276569,Sinik
276577,Eben
276578,Ill
276581,Kazkami
276617,King B
276671,Larry 'n' Mike
276915,K.B.
277126,DJ Trouble
277129,Robert S.
277172,Soul Tempo
277500,Dangerous LLC.
277505,Serg Sniper
277718,Finale
277935,Kixnare
278165,La Cliqua
278166,Daddy Lord C
278168,Kohndo
278231,Rim.K.
278266,Sentenza
278267,Hifi
278269,X.Men
278270,Assia
278272,Stomy Bugsy
278273,Koma (3)
278276,Pit Baccardi
278338,Harleckinz
278347,Frank-N-Dank
278381,Bligg
278512,Nation Wide Rockers
278513,Mudies Dub Crew
278520,Karibik Frank
279144,Jemini The Gifted One
279209,Ol' Kainry
279293,Rocca (3)
279556,Lee Scott
279843,Ghetto People
279844,L-Viz
280244,Otierre
280631,Bravo (7)
280632,Sandman (9)
280902,The DJ Strong
281183,Kip Killagain
282591,Raashan Ahmad
282662,Cartel (2)
282663,Lou X
282664,Disastro
282670,Desk (2)
282716,Salif
282718,Zoxea
282732,Black Tiger
282734,MC Rony
282749,Kaiser (3)
282755,Murat G.
282757,DJ Mahmut
282758,KMR
282759,Volkan T
282770,Menage A Trois (2)
282774,Al (4)
282775,Weedy (2)
282777,Puzzle (5)
282817,Kamp
283446,Intwine
283629,Tito (3)
283720,Moe Pope
283889,Spakur
283895,Der Lange
283908,Henry Bowers
283980,Qwazaar
284053,Pesci
284475,6 Shot
284477,Coo Coo Cal
284714,Columbo The Shining Star
284919,Hov
284951,Optik Crew
284952,Beatfabrik
285086,Morten Abel
285211,Mr. Pink (2)
285212,Mr. Blonde
285376,P.R. Kantate
285700,Chris Read
285707,Sharp Slicks
285824,DJ Starscream (2)
285827,Renegade Foxxx
285980,PDM Posse
286274,Italo Reno & Germany
286496,Paul Cless
286969,DJ DW
287762,Dagha
288069,Edu KehÃ¤kettunen
288170,Rafi
288175,Don Guralesko
288189,DJ Zel
288196,Slums Attack
288534,Variable Unit
288575,Union (3)
288583,Wax Tailor
288705,Webstar
288903,Side Brok
289247,KJ-52
289654,Marty James
289664,Magestik Legend
289687,Flip Kowlier
289977,Freestyle Professors
290433,Junior Gee
290434,The A Team
291036,Gaucho (2)
291081,Mezo (2)
291293,Omarion
291611,Impromp2
291678,DJ Swab
292681,Robin Thicke
293328,Mobstyle
293440,The Pacemaker
293454,Ebony Eyez
293487,Mike Shorey
293637,The Artist (Formerly Known As Prince)
293664,Fuzati
293744,Trey Songz
294157,Twisted Black
294733,Greg Street
295213,Typhoon (4)
295221,MC Fit
295231,Terilekst
295234,Spacekees (2)
295495,Panji
295573,Co
295575,Money Mark (2)
295948,Squeak E. Clean
295997,Nitti
296087,Deams
296386,Lamar (2)
296438,Midwikid
296716,Reindeer
296728,Rashad Thomas
296820,Grimm Death
296834,B.C. (3)
296919,DJ Raze
297092,Lil' Wyte
297093,Frayser Boy
297282,Ato Yankah
297391,DJ Large
297515,Scream Factory
297748,Pretty Ricky (2)
297803,The Smokin' Commission
297821,Miuosh
298134,Keak Da Sneak
298137,Brotha Lynch Hung
298620,V. Smoove
298680,Carmen Carter
298836,Tworzywo Sztuczne
299024,Preshuz T.
299096,Toyya
299131,SP (3)
299309,Melissa Jay
299317,Tateeze
299561,Citizen Kane (2)
299563,Tru (2)
300249,Adad
300541,Daniel Merriweather
300542,Rivers Cuomo
300850,Indo G
301152,Factor (2)
301258,Martiangang
301281,Fokis
301323,DJ Legend
301395,Justin Credible
301471,Trillville
301810,Upfront Rudies
301848,Stranger D
301850,MC Sugar Ray
301858,Tim Single
302108,Pugslee Atomz
302446,J-Dubb
302458,Proper Dos
302950,Sec.Undo
302952,Toy (5)
302953,Madizm
303062,DJ Crook
303120,Hussein Fatal
303144,Da Beat Terrorists
304114,Alexandra Prince
304146,The Sqwad
304371,Jhonygo
305038,The Island Inspirational All-Stars
305042,DJ Swift (4)
305386,Spier1200
305803,Fritz Da Cat
306106,Natives From Da Undaground
306592,Hip-Rock
307496,Psycho Child
308356,Wayne Force
308385,The Pussycat Dolls
308458,Shoznuff
308841,ÐÐ»Ð°Ð´Ð¸
308926,JME (2)
309481,Amiri
309482,Spectac (2)
309557,Goldrush (2)
309697,Spider Loc
310129,Barbershop MC's
311703,Loop (6)
312337,Peter Maffay
312689,The Kay LC
312732,Azeem (2)
313251,Adel Tawil
313473,Havoc & Prodeje
313773,Avery Storm
314253,De De O'Neal
315387,Skip (2)
315388,Wacko (2)
315429,LeFtO
315546,Mudmowth
315811,The Harlem Hoodz
316045,Boogie (3)
316367,Prolyphic
316464,Speedy J (2)
316512,Kevvy Kev (2)
316568,Dan Greenpeace
316619,Mike Dee
316833,DJ Motion (3)
316984,Funk Doc
317984,DJ Diesle
318214,Papa Reu
318523,Banshee
318815,Bless One
318849,K-Nock
319765,Michael Livingston
319766,State Of Dreadness
320474,M&G
320531,Million Stylez
320851,K-Hill
320897,Sofian
320920,Don Omar
320987,Tefla & Jaleel
321128,Rihanna
321908,Marc The 808 Bass Queen
321909,Terrible T.
322657,Marc Panther
323297,Roc 'C'
323303,Stik-E & The Hoodz
323496,Bob And The Mob
324035,Tone Hooker
324244,Poison Ladd S.L.R.
324247,Beats In General
324296,J. Black
324866,J Dilla
324882,Kay The Aquanaut
324883,Nolto
325176,Angel Demar
325179,Hip Hop Wieners
325291,Daddy V
325742,Szczur
326107,Homebwoi
326109,Mr. Collipark
326128,Nina Ramsby
326453,Bobby Valentino (2)
326522,DJ Chrome (2)
326879,The Genevan Heathen
327468,Kamillion (2)
327512,Psy 4 De La Rime
327674,Hands
327742,Microphone Mafia
327827,Lacey Lace
328504,Sci-Fi (2)
328931,R.O.S.
329176,Cool-T
329195,Duece Poppi
329409,Pistol
329620,Nicole Scherzinger
329621,Polow Da Don
329649,Da Villon
329707,The Govenor
329714,JT The Bigga Figga
330017,Mac Dre
330517,Homicide
330811,Hook Boog
331080,Sha Stimuli
331083,Lady Kazan
331152,Tom Skeemask
331207,Tabb Doe
331208,The Money Mobb
331447,A.L.T.
331456,Nutt-So
331478,Lil' Flea
331493,Gangsta Pat
331510,Mr. Doctor
331528,Immobilarie
331553,Messy Marv
331629,Birdman (2)
331773,Bekay
332194,Wu Syndicate
332266,Eloquence
332351,Georgia Anne Muldrow
332354,The Lost Civilization
332689,MC Chief
332837,Wicked Will
333042,King George (2)
333421,Detroit's Most Wanted
333524,DJ Excel (5)
333565,Yo Gotti
333593,Snowgoons
333602,Playa G
333719,Staffro
334430,Kamnouze
336008,DJ Sparc
336190,RJD2
336697,Theo Schwarz
336731,DJ Platurn
336749,G-O-D
336793,Ric-A-Che
336882,21 Soldiers
337099,Jee 2 Tuluz
337745,K.O. Cane Wayne
337746,Al Kapone
338049,Hypnotize Camp Posse
338268,Loopschrauber
338280,Nikolaj Steen
339477,Duke Da God
340171,Concrete Mob
340189,Static (15)
340583,Sicx
340904,Von Pea
341158,Ganxsta Rid
341239,Birdy Nam Nam
341309,DJ Goldfingers
341313,DJ James
341732,Don Cannon
341733,Young Jeezy
341770,Ras G
341815,Travis Barker
342282,Guce
342537,Plattenpapzt
342668,Mark Linn
342920,Jason (4)
342923,Favorite
343060,Fundisha
343154,Ruff Eyque
343355,Kaze (2)
344415,Brickhard
345216,L Universe
345640,Seen (2)
345683,Sibitt
346035,Rudy Pardee
346304,SIMS
346824,K-Cloud And The Crew
346827,MC Valentine
347216,Bain
347352,Bronx Girls
347353,Chrissy C
347631,Smuv
347949,Jay Tee (2)
348168,Rip One
348302,Minnylee
348622,Mike Czech
348652,Nyt Owl
348891,Red-One
349178,Haak MC
349214,Flipsyde
349272,IMx
349341,Da Roughneck Posse
349348,Tommy Wright III
349953,Prinz Porno
349995,Young D
350030,Tony Greer
350043,Killa Tay
350543,K-Mel
350605,Kirk Smith (2)
350616,D.N.U.
350617,Memphis UG
350648,E-Dawg
350650,Rob G.
350933,Karel Gott
350979,DJ Squeeky
351013,DJ Zirk
351113,2 Thick
351304,Manson Family
351437,Snaga
352182,Otniel
352403,DJ Leo Luxxxus
352749,MeMpHiTz
352882,Bossolo
353608,Adam Levine
353611,Lupe Fiasco
353733,Ambivalence
354046,DJ Real (2)
354755,XperadÃ³
354816,John Robinson (3)
355236,Addictive (2)
355547,Monie
355674,Def Kev
355985,Stacks
355991,Expression Direkt
356022,Finesse (3)
356288,"Kenny ""Dope"" Gonzalez"
356420,Don T
356428,Pras Michel
356795,Mister Slick
356796,The Urban Lord Posse
356846,Papoose
356899,Thareeko
356901,Eddie Meeks
357282,Crazy L'eggs
357433,DJ Exclusive
357435,JoJo Pellegrino
357730,Don Wayne
357753,Chris Brown (4)
358295,DJ Absolut
358324,Hannibal & Soppa
358399,Montage One
358539,Schu
359565,Tear Da Club Up Thugs
359608,The Taylor Boyz
359871,The Constipated Monkeys
359885,Siccmade Muzicc
359936,Stack Bundles
359939,Ne-Yo
360376,Hydra (7)
360377,Kevin McCoy
360537,Hamburg City Allstars
360565,DJ Wich
360595,Gram (4)
360681,K.S.T.
360684,NuComers
361356,Amanda Blank
361588,Ric Nice
361943,Low Cut (2)
362265,Brainsick Enterprize
362369,Sageone
362504,Gregory D
362576,Balli
362577,The Fat Daddy
363277,Paradise (13)
363728,M.C. Boo
364223,Futuristiq
364225,Calbo
364227,Hamed DÃ¤ye
364228,Mystik
364265,Gomez (2)
364460,Marla Mar
364491,Fiva MC
365048,Latino Velvet
365069,DJ Broke
365346,SIC (4)
365447,She-Raw
365456,Maino
365580,Michie One
366000,Chapee
366003,Chess (3)
366255,Lil' Boosie
366273,The Kosher Five
366551,Masayah
366992,Safi
367114,Slaine
367589,Saad
367627,L.A. Nash (2)
368043,N.Y. City Beats
368819,Brother Boney
368901,KM-MARKIT
369196,Hiihtopipo
369197,Kavallus
369678,J.J. Johnzon
369738,Loon-E-Toon
369762,Doomsday Productions
370908,Yazid
371521,Tamrock
371988,Whizz (2)
373167,Marc Hype
373199,Big Oomp
373344,Kidd Money
373607,The Dragon Family
374073,Fort Minor
374225,Money Mark Diggla
374226,Plies
374231,Mr. Freeman
374233,David Fascher
374236,Lincoln (4)
374448,Chrome (12)
374510,Young Dro
374780,Marc Mac
374898,Le T.I.N.
374900,Driver (3)
375046,Wrekonize
375413,Sal Parm
375426,Splattahouse
376157,Caz (3)
376312,Juicy J
377455,Adlib (4)
377539,Vec
377547,LA4 (2)
377797,MC Nubian
377803,DJ Ricochet (3)
378276,Bass Style Express
378484,Ice One
379137,Vicious (3)
379412,Young Murder Squad
379413,Watts Gangstas
379423,Crazy Rak
381189,Caucasian
382081,O-Solo
382819,Sean Paul (2)
382934,T-Pain
383061,"Jose ""Choco"" Reynoso"
383281,DJ Drama
383627,Aaradhna
384562,Wicked Profayt
384594,Laurissa
385238,Trick Trick
386288,The Unit (3)
386391,Isy B
387071,DJ Mello
388391,Big Mike (6)
388940,DJ On Point
389016,Sunny Valentine
389522,Aqualeo
389525,Grit Boys
389866,DJ KS
389867,DJ Knick Neck
389870,Da Mash
391360,Der Schreckliche Sven
392235,MokobÃ©
392277,Serch (2)
392278,Marcello (3)
392871,Melanie Rutherford
393043,Iso H
394016,T.W.D.Y.
394537,Young City
394728,Hocus Pocus (4)
395018,Tru-Life
395124,XL Singleton
395899,MOK (3)
396096,DJ Void
396613,B.U.G. Mafia
396762,The Regiment
398781,Cassie (2)
399940,The Product (2)
401289,Ben The Ace
401998,KREVA
402263,DJ Manifest (2)
402602,Mac Kregor
402609,G. Kill
402679,Ryan Leslie
403166,BP (3)
403315,Hip Opera
403362,Dadoo
403364,Liberty King
404077,Johnta Austin
404716,Blac Haze
404719,Piccalo
404882,Low Down
406156,Jason Homan
406165,Violator (3)
406630,Dirty Red (2)
407441,SunN.Y.
407442,Lex Dirty
407736,The Phunky Alien
407747,Playa Poncho
407748,L.A. Sno
408079,D-Fly
408316,JÃ¶rn-Uwe Fahrenkrog-Petersen
408402,Teriyaki Boyz
409267,100% Proof
410424,Playya 1000
410449,D Of Trinity Garden Cartel
411029,DMP (3)
411355,Master Vic
411356,Exotic Don
411648,Mayhemm
412305,The J.A.K. Squad
412371,Shape (2)
412929,Blokkmonsta
413826,Tavaris
414236,Majic
414270,Professor Green
414628,Kid Creole (2)
415110,Ls (2)
415849,DJ Kridlokk
415850,Koksukoo
416468,Mr. Marcelo
416476,504 Boyz
416866,Scar (2)
417015,DJ Spinz
418420,Need
419323,Creep Dog
419596,AP9
419629,Lommo
419677,Gucci Mane
420155,Cool Nutz
420349,Shareefa
420353,Playaz Circle
421494,Melodee (2)
421588,DJ Smallz
422067,Seven (16)
422282,The Pacifics
422626,Sad (2)
423973,Basic Vocab
423978,Fel Sweetenberg
424240,Nu Jerzey Devil
424492,The Good 'N' Plenty Cru
425348,Zaho
425744,Shyrock
426105,Stylah
426668,Stonebridge
427003,Traumateam
427992,Aaron LaCrate
428176,Goon Sqwad
429280,Jamahl Harris
430169,Bad Posse
431772,M-Phazes
431798,Reef The Lost Cauze
431804,Kaimbr
431810,Chapter 13
431866,Graham De Wilde
433349,Corey
434143,Lil B
436547,Raheem Devaughn
436680,Underground Network
440091,Fat Ray
440933,Squeek E
441605,Strezz (2)
443402,D Power
444216,Hot Rod
445619,Ali & Gipp
446427,Lushlife
446499,J Remi
447032,BlackMonk
449428,Tim Smooth
449949,Que Bo Gold
452544,Lyrical Giants
452565,Topic (2)
454654,Cheb AÃ¯ssa
454902,Young Capone
455230,ChantÃ© Moore
455497,Devox
455776,Jota MayÃºscula
456126,Sir Quick Draw
456135,Audi
457344,Scorcher
457961,Guerilla Black
458137,Hipobskur
458139,Boograz
458432,AnÃ¨a
458865,La RelÃ¨ve
458975,SuprÃªme NTM
459304,Doc GynÃ©co
459739,Chiens De Paille
460590,Segnor Alonzo
461052,Lynnsha
461673,Lamifa
461718,DJ Kost
461787,Eskwad
463122,Verb. T
464214,Paule
464215,Malte Pittner
464527,The Refugee Crew
464681,Junkyard Dog (2)
465658,E.Q.
467546,Kery James
467940,Baby Girl
468456,Uni (5)
468738,Ugly Mac Beer
468850,MarÄelo
469155,DJ Pete (3)
470369,Jefe De La M
470370,Accion Sanchez
470620,Dem Franchize Boyz
471567,Taste The Flava
471634,Ran Reed
472460,Den Gale Pose
472918,RA Scion
473030,Professor P
474124,MC Hau
474829,Vintage (5)
474833,Theory Hazit
475475,Tamar
476342,LIM (2)
476414,Skyzoo
476589,Trek Life
477067,Kaigen
477328,Nathalie Dorra
477331,Pilskills
477346,Bernard Tapie
477401,The Opposites
479026,Radicalkicker
479893,Glasses Malone
479902,The 23rd St. Mafia
480659,LeToya
481117,Gonzoe
481481,The Firm (6)
482704,Young Rome
483326,D.Dy
483514,Adebisi
483651,ÐÐ¸ÐºÑÐ¾Ñ Ð¦Ð¾Ð¹
485097,DJ Ragz
485830,Christofield
486633,Pal One
487029,K-Rab
487132,Vanessa S.
488051,Asto (2)
488605,Ken Hell
489731,Jo-C-Fine
489732,Jokeren
489950,Sef (3)
490419,TomC3
490851,Brick Beats
490852,Jermiside
490950,Patr00
491289,Reda Taliani
492474,DJ Butter
492585,East (2)
492745,Super J.B.
493128,SokÃ³Å
493152,Spinmaster JL
493153,Positive Two
493426,Raymond Lothar Slijngaard
494714,Yung Joc
496395,Su Su
499010,Darija (2)
499885,II Nazty
499898,Da Ruckus
501137,Jabber Jaw
501166,MaÅolat
502350,Bratisla Boys
505026,Dr. Dekay
506739,Hunger (2)
507205,$martyr
507831,MÃ¼bahking
508077,DJ Suss.One
508430,RomÃ©o
508909,Bryan Sanders
510540,Lil'O
510550,DJ Boogie Blind
510723,CSRD
510730,NapolÃ©on Da Legend
511010,Alibi Montana
512743,R.E.D. (2)
513455,Lunatic (7)
513778,Splidttercrist
514116,DJ Blood One
514801,N' Time
516037,DJ Nels
516577,The Otha Side
517226,Smarki
517840,Rost (2)
518096,Reda
519229,DJ Stitches
520053,Yaswa
521281,Hase
522194,Godfather (4)
523070,The Partysquad
523446,G-Hot
527192,DJ Sub Zero
527866,Samir (4)
528025,Force One Network
528451,The Juju Mob
528596,The Super Villain
532446,Godsilla
532720,Ghetto Diplomats
533168,Vitaa
533279,Nate Ruess
534184,Biscuit (4)
534451,Tinie Tempah
534737,Blue Sky Black Death
535652,T-Storm
536239,Nick Andre
536953,Seth Marcel
536990,Ben Buford
537532,Tina (8)
539990,Kasperi Laine
540316,DJ Rafik
542293,Black A.G.
542658,Master Rhyme
543375,The House Reps
544364,Pascal Finkenauer
545064,Dark Sun Riders
545202,Poe Whosaine
545780,A.W.O.L. (2)
546651,The Boot Room Boyz
547620,DJ Adlib
548094,Purple Ribbon Allstars
548702,BouchÃ©es Doubles
550039,Polarity (4)
550738,K.D. Ranks
551209,Baby DC
551276,Gang Starr Foundation
552485,Saget
552661,DJ Wiz (2)
552851,Lesdeal
553185,Pos Neg
553982,Disco & The City Boyz
554046,Don Baxter
554257,DJ Unk
554419,Lily Allen
554834,Raw Poetic
556592,Megaloh
557706,Chadio
558024,Carl Keaton Jr.
558203,PanzDominanz
558204,Promolle MC's
558845,DJ Ugly Cut
558846,Verbal Kint
559081,"Marisol ""MMC"" Gonzalez"
559367,Skandaali
561307,Hassaan Mackey
562322,Polo (8)
562720,Sir Lloyd
565535,Tarralyn Ramsey
565910,Ray Long
566501,Fergie (2)
566785,Mad Max (8)
567169,Ghetto Chilldren
567171,Sinsemilla
567172,Phat Mob
567355,Crucial D
567803,Rashad (2)
567941,DJ First Aid
568280,Thugg Lordz
569040,Raheem The Dream
569102,Dead End Alliance
569483,Southside Playaz
569624,Jive Junior
569625,Man Friday (3)
570484,Vinnie (Rocky) Monaco
571799,Solid'N'Mind
572163,Donel Smokes
572611,Maxwell (2)
572620,Dopestyle 1231
573187,Jake The Flake
574981,40 Glocc
575279,Fard
575675,MC Spontan
575873,DJ Pysk
578379,Ajax (6)
578980,God's Gift (2)
579573,DJ Snake (3)
581477,Heikki Kuula
581859,DJ T'1 Kiet
581910,The Imperial Rapper R-Kim
582239,La Boussole
582244,Namor
582882,Fatt Matt
582883,Defenders Of The Faith (3)
583248,DJ A.P.
583471,Sandi Thom
583876,Sefyu
584838,Tony Manero
584923,P.J. (4)
585358,Kayliah
585531,FM-Productions
585944,The Bodysnatchaz
586332,The D'kster
586523,Marteria
588329,Destroy Man
588473,FFMC's
588475,Mr. L (2)
588655,Turntable Dragun'Z
588851,IV My People
590009,Black Menace
590022,KMSM
590032,Dalvin DeGrate
590790,Ira Lee
590863,Incredible Beatbox Band
591721,Ammbush
591778,Aliosity
592321,Kazy D
592323,Da 1.8.7. Klick
592895,Neda
593542,Archie Lee (2)
594242,SlÃ©o
594438,Killa Hakan
595828,Mix Master G-Flexx
596409,DJ Duquan
596410,The Wonderluv Dan
596542,Dean Dawson
596907,Spark 950
597210,Izm (2)
600174,Bligg N Lexx
600285,Superior (4)
600810,Tony Starks
600812,Rollie Fingers
601277,Joe Lucazz
601751,Recluse Crew
601893,DJ Dans L'Zef
601906,Skizofren
601918,SK (7)
601919,Diable Rouge
602057,Gambit Entertainment
602429,G.Rock
602998,Stu Stone
606522,Orgi-E
607174,Heathcliff
607270,Won-G
607358,Dr. Becket
610177,Drei
610280,DJ Krypton
610733,Stress (12)
610868,Puya (2)
610983,Sept (2)
611121,Unity Committee
611732,Subliminal (10)
611944,S. Kalibre
612064,3rd Wish
612143,Chopper (6)
612261,Brycon
612360,Brick & Lace
612591,Shirley Heim
613018,Lobotomia (2)
614193,Hillwood Hustlers
614914,ÐÐ°ÑÑÐµÑ Ð¨Ðµff
614963,Wiz Khalifa
617198,DJ Skwad
617397,Soul Theory (3)
617666,Scarecrow Willy
618095,Hispanic MC's
618584,Dougie D (2)
618627,The Leisure Allstars
620399,Mellowdramatik
620403,Death BIV Di$honer
620407,Playa C
621085,4th Quarter
622862,Licensed To Kill
622940,Co-Ed
623418,RPK
625338,Michael Rappaport
626136,Slic Patna
626377,Johnson Sisters
626562,Showtyme
628314,White Mic
628457,F.S. Effect
630296,Max Pezzali
630826,Tyron Ricketts
632334,Damion Hall
632353,Lil' Troy
632356,Steve Nice
634738,G.T. (5)
634808,Webbie
635166,Pegguy Tabu
635898,Hus
638091,Just Us (2)
639065,Mad Men
640363,Scoob Rock
640385,Chelo
640853,Ricca Razor Sharp
640854,The Equazn
641208,Bang Em Smurf
641211,Lady Ice
641214,Bleu Davinci
641727,DJ Fresh (7)
642352,Carpetface
643540,Racecar
644588,Da Verbal Assassins
645773,Roam
646472,XO (2)
646678,K-Gula
646679,DJ Undoo
646825,Deuce Deuce
647226,Plankton (7)
647347,S.L.A.B.
647464,Jody Breeze
647486,Yung Redd
649184,Duganz
649916,Skorup
651688,PJ Rappers
651696,Headnodz
652665,J.J. Baker
652804,DJ Rumage
652979,J-Groove (2)
653377,Jay Love (2)
653628,Chakuza
654787,Fresh Kils
655446,Amel Bent
655508,Milka (2)
655629,Ljudas
655757,Ghettosocks
658020,Ca$his
658288,Kanei
660187,Freddie Joachim
661484,Ms.Frostie
661485,Kartoon Krew
662364,Russell Peters
662423,Emily King
664446,Nasir Jones
665194,The Good People
665851,Ape.9
666064,G-Ism
667314,Oliver Sudden
668332,Hands On Motown
668530,Tormento
669039,Willie Max
669123,VD3
670983,Big2
671093,Souldiers
673612,B5
674419,Mac Reese
674503,Philly Whizz
675634,ÐÐ¸ÑÑÐµÑ ÐÐ°Ð»Ð¾Ð¹
676401,Billy Ray (4)
676421,Micki Dee
676422,The Tru-Crew
676432,Miley Cyrus
676828,Re-Up Gang
677471,Chrisette Michele
677706,Gued-1
678728,Metro (15)
679338,12 Jewels
680232,M.C. Mello Mar
681215,A-Alikes
681759,Sekz
683315,Killa Klump
683743,Big Joe (3)
684160,The Hip Hop Force
685121,DJ Nasty (7)
685501,Gensu Dean
687390,Artice Bartley
687891,Yoshie Nakano
688271,T.F. Crew
689101,Delle Del
689243,Serocee
689990,The Royal Posse
692462,Kleine Jay
692467,Snelle Jelle
692682,Oowee
693151,Big Al (9)
694181,Deion Sanders
695912,Smooth J. Smoothe
696581,Stig Of The Dump
696631,DJ Enki
696632,E Da Boss
696818,BRC
697233,Lisi (2)
697525,Ð.Ð.Ð.Ð.Ð¢.
697548,Ð.Ð¡.Ð.
698603,Maestro A-Sid
698605,Krec
698606,Ð¡Ð¼Ð¾ÐºÐ¸ ÐÐ¾
698702,ÐÑÑÐ°Ð¸
699999,Eklips (2)
700540,The Prophet (9)
700985,Microphone Mike
702181,Caz Clay
702182,Da Backwudz
703660,P-19
703922,Jibbs
704936,Willem de Bruin
706149,Goersch
706396,YOR123
706469,Qualo
706700,JDoubleU
707639,Project Cee
707644,Truck (4)
707856,Dub Sonata
707862,Mr. Green (3)
708316,Mister Modo
710296,Boogie Knight
711738,Prince Naseem
711903,Howard S.
711907,Rainer Knast
711923,Ivy (6)
711924,Rain'n Tears
712622,The Lovelution
713639,Ali Tcheelab
715813,Emskee
717370,3 Grand
717680,Uness
718287,Bilal Salaam
720584,Zion y Lennox
721564,K.T.N.
722088,ÐÑÐ°Ð½Ð¸
722093,Ð¢ÑÐ¸Ð°Ð´Ð°
722712,DJ Skee (2)
724208,Darkroom Familia
724418,Julma Henri
725884,Renaizzance
726440,Fabri Fibra
727107,Eddie Ill
727590,Afrojack
727655,K'naan
727921,Dr. Luv (2)
727922,Kev-Ski
728026,Black Rain (5)
728855,Nimo Cheeb's
728857,NÃ¤Ã¤Ã¤k
729655,Organized Crime
732059,Lil Noah
732060,Mr. Sche
733946,Moja ReÄ
733947,Komplot (2)
735854,Fonz (2)
735980,The Group Home
736743,Boo (4)
737282,James Fauntleroy II
737914,The Inner Soul Clique
737944,Nasty Rock
737946,D'Noiz
737948,D.J. G-Man
738499,Da Vinci (6)
738731,Konna
739098,Devon Hughes
739364,Jus Def
739366,X-Town Posse
739388,Sir Vince
742531,Amir (6)
742608,Club's Rappers
744142,DoItAll
747299,K.I.Z.
747767,Mick Boogie
748245,Bomb Shell
748248,Baby Capone
749029,The Letter M.
750828,J. Cole
750923,Sonnyjim
753590,Alcatraz (5)
753605,Mike Down
754803,Rock-Gee-Jazzy
755794,Chrysto Le Barbare
755799,Madison Le Bourreau
757106,Tricky-T
757150,Lakman
757227,Les Little
758173,Stockbridge
758668,Mr. Stretch
758669,Mello-Mackin-D
759956,General J.
761512,Legalize
761514,Sir-J
764060,Ð Ð°Ð¹Ð¾Ð½ ÐÐ¾ÐµÐ¹ ÐÐµÑÑÑ
766329,Body Head Bangerz
767686,Troo.L.S.
768720,Yegor Cergei
769374,Kaisa (2)
769482,Creo-D
769673,Jacob Safari
772340,5 Family Click
773818,Huey (2)
774079,John Martin (9)
774745,DJ Shocca
774746,Al Castellana
774750,Inoki
774755,Bassi Maestro
774779,Melgroove
774782,Swing Soul
775046,Vicky Virtue
775889,East End (3)
776126,Double A.B
776295,The Reverend William Burk
776631,Deda (2)
776633,I Messaggeri Della Dopa
776810,Lex (13)
777277,Trife!
778220,Young B
778613,Ideosoul
778725,YU (2)
779843,MYK
782474,The Union (3)
782827,Buff1
783088,Postman (4)
784366,Beat Boy (3)
784368,DJ Turbo (3)
784571,Partners-N-Crime
785277,DJ Hoppa
785387,Squashy Nice
785743,The INC
786484,Ed (12)
786486,Enz
787058,Trainspotters
788484,Joey Moe
790768,DJ Rick Lee
792536,Macklemore
792886,SuavÃ© DrÃ©
792887,Cognac (3)
792955,Ideal (6)
793051,Jesse Boykins III
793280,Pahat Viinit
793283,Stepa
793307,Elijah (6)
796144,Stammtisch
797357,Metabeats
797489,Beverlei Brown
797757,Blo-Fly
797983,DJ Fix (2)
798548,D-Crime
798549,DJ Yess
798569,D.J. Get Smart
798572,"""E"" (2)"
798624,Priority One (3)
799086,Spectre (15)
799093,The Press (6)
799359,Miles Kane
799485,Ð¥Ð°Ð¼Ð¸Ð»Ñ
799489,ÐÐ¼ÐµÐ¹
803809,Ryan Lewis
803828,2wice The Trouble
804496,JÃ¼rgen Blackmore
807118,Rough Dance Squad
807519,Sene
807684,Butter Bullets
807788,Giuliano Palma
808222,The B-12 Committee
809194,M.C. Mike
809195,D.J. Maze
809628,Rob Rush (2)
810222,Reflexx (3)
810662,811
810663,Ph.D. (2)
812164,Cotti
813427,Nico B (2)
814085,The Ghetto Funk DJ's
816972,Holy Fuck
817164,Huckey
817317,Brenk
817444,MC Einar (2)
818848,M.C. Tony Rone
819142,Cheick Tidiane Seck
820862,Torae
821046,Chauncie Gardner
823874,Young Smitty
823878,3re Da Hardaway
823918,Down South Hustlers
824843,The Dunk Ryders
826630,Bullys Wit Fullys
828749,F.C.E.
828751,TopCat (4)
829837,Joey (Paulie) Koehler
830218,Fabo
831106,Cymarshall Law
833639,Philipp GrÃ¼tering
834790,ChÃ© (2)
835118,Lee Majors (3)
835358,Izzy Chill
836451,J.S.
840304,MaÅy72
841091,X-Clusives
841097,Les Princes Du Swing
841114,Halleluyah
841748,Junior Makhno
842291,A.R.T. (4)
842568,Ruffa
842788,Melodiq
843221,Ja.One & Twizzy
844237,Kista
844393,A State Of Mind (2)
844513,Partner In Crime
845566,MCJ
845660,Jaza
847685,Dubois (2)
848171,Poppa Bear Kool Breez
848172,Baby Wise
848817,The Fixxers
849521,Stone Rivers
849559,Isaiah (3)
851050,Roy Jones Jr.
851685,Tiffany Evans
852371,Alfa Mega
852675,Brain (9)
854043,Flesh O.N.E.
854044,Polyphonic The Verbose
856003,Jimmy Roses
856004,Nina Cash
858602,Sha'Liek Rivers
859016,Lazerbeak
859376,Phoze
859378,Swan (11)
859379,Pete (27)
861981,Open Eyes
862276,Cadillac Dale
867055,DJ L (2)
868504,Stagga Lee
869437,DJ Blackskin
869461,Lil' Raider
