V1,V2
51369,92897
798624,56684
359565,178698
2347413,5160011
77522,305038
77522,191521
77522,48435
191521,48435
140833,592895
66154,99680
66154,50662
99680,50662
351013,351113
2779345,2779332
383281,185582
383281,195903
185582,195903
388940,138038
2707248,224395
194282,218663
194282,195902
218663,195902
211338,218762
111506,211568
209294,167646
215993,133768
209294,79578
209294,132084
79578,132084
197812,2903500
867055,508077
867055,120307
508077,120307
111506,185587
3241039,457344
215993,39956
215610,50997
21742,65049
113583,1065010
113583,257273
1065010,257273
419677,1689694
1270301,36100
1270301,192718
232815,137204
192718,3388479
180140,3281192
137204,584923
137204,192713
584923,192713
1071701,550738
26996,173536
26996,18133
173536,18133
3317509,288903
1548484,2208351
341770,3285914
100215,2752378
16508,1638200
16508,80688
1638200,80688
9966,227408
2345621,3069325
1363927,2149178
2130241,2368148
218216,1179646
539990,4430523
3829208,4983717
122750,175263
122750,617666
586523,958624
12466,14014
12466,83595
12466,133462
12466,5648
12466,79986
12466,76894
14014,83595
14014,133462
14014,5648
14014,79986
14014,76894
83595,133462
83595,5648
83595,79986
83595,76894
133462,5648
133462,79986
133462,76894
5648,79986
5648,76894
79986,76894
57471,186837
48284,47309
48284,14014
47309,14014
206415,231492
52835,137204
566501,35646
21787,10995
232451,79578
132084,614963
132084,1357693
614963,1357693
37910,98498
293744,1615988
2730313,1177244
241513,321128
241513,4186500
321128,4186500
1484714,967872
727655,353608
25777,1233832
274264,288575
194282,218663
173557,232986
206930,242483
151199,221673
376312,614963
376312,3062383
614963,3062383
51988,176767
2713279,739098
2713279,305042
739098,305042
80569,173280
2625682,176749
2625682,232865
2625682,2625683
2625682,2625684
176749,232865
176749,2625683
176749,2625684
232865,2625683
232865,2625684
2625683,2625684
207189,126035
242480,242475
5629469,3823861
2906486,2111054
1510752,2132284
1510752,2132284
8285,57770
3029114,3029113
194387,232985
194387,173557
232985,173557
3115205,3115206
808222,122347
157300,41266
37907,86495
37907,22008
37907,175588
37907,184491
86495,22008
86495,175588
86495,184491
22008,175588
22008,184491
175588,184491
79578,22008
137602,98498
292681,275861
197168,86495
14646,210796
5238079,3244227
75187,141507
75187,193064
141507,193064
43315,193354
87125,318849
1014886,17531
1014886,26370
1014886,82763
17531,26370
17531,82763
26370,82763
42149,59785
42149,34220
59785,34220
169065,194759
2809823,2809827
209748,357753
209748,1177244
209748,614963
209748,1065010
357753,1177244
357753,614963
357753,1065010
1177244,614963
1177244,1065010
614963,1065010
81056,174883
218247,1136027
218247,1136027
218247,1136027
3543501,246627
3543501,163133
246627,163133
939322,96395
356795,247354
356795,1886328
356795,356796
356795,1886329
247354,1886328
247354,356796
247354,1886329
1886328,356796
1886328,1886329
356796,1886329
955352,88270
680232,224834
143799,187941
14295,68309
14295,66154
68309,66154
89865,201373
126111,327512
126111,459739
327512,459739
968012,6025081
968012,97650
968012,119439
6025081,97650
6025081,119439
97650,119439
4352349,3742475
5372111,5700985
988770,22935
239981,162426
93616,195698
1570868,2666077
188189,196407
2497151,2497152
2685491,4488789
1555525,726440
140798,776633
140798,807788
776633,807788
1490804,814085
119142,241513
198518,242071
722712,424240
722712,209748
722712,194
424240,209748
424240,194
209748,194
383281,167644
209748,722712
722712,209748
196045,1065010
443402,317984
209294,142956
209294,79578
722712,209748
209294,167646
209294,167646
4129661,4703954
209294,142956
1553377,750923
209294,79578
4203508,4902450
200678,209748
209294,209748
51368,192683
51368,445619
192683,445619
86495,416476
336793,499010
17587,44958
17587,100558
44958,100558
86495,3562842
80325,2393941
80325,76073
173758,137603
108620,683743
48354,51988
48354,126073
48354,237480
51988,126073
51988,237480
126073,237480
90731,105456
90731,109333
90731,37906
105456,109333
105456,37906
109333,37906
30169,50718
286274,100292
3281135,3771351
233387,233388
138678,81056
17502,219403
16171,175242
753605,111502
47512,182854
47512,626377
182854,626377
1862309,2512047
1269042,1926617
14753,36100
3300,3302
20590,194
291293,137602
126976,110844
126976,1272781
110844,1272781
37906,159072
366255,634808
366255,1018853
366255,43910
634808,1018853
634808,43910
1018853,43910
364491,5311389
20897,31011
758669,758668
391360,2963039
21910,14484
49074,40065
3250398,4787763
4787763,2350816
4787763,5493370
2350816,5493370
4787763,2350816
4787763,5493370
2350816,5493370
24205,137880
3696470,3691243
125912,57979
21920,50514
91534,26592
110156,90037
215610,256121
77522,356846
1143399,1621991
2231694,2231692
190191,37863
1722220,2971469
5019793,3266771
2230066,2261738
3408665,4019849
610280,1412142
2484691,1638079
1519400,3512298
92898,1188174
92898,383281
1188174,383281
2232948,2232947
296919,510723
296919,510723
198384,871121
2232948,2232947
198384,293664
1065010,383281
296919,326879
52835,21742
1917004,1649745
6063429,6063430
1700855,1322383
187204,3085233
38905,50997
38905,22877
50997,22877
724418,3092213
4775418,4775423
2988148,5239554
567803,1195579
3232140,3635873
15585,17923
20897,45052
133869,14646
1251229,110977
209479,174968
209479,2379872
282757,282759
282757,282755
282757,282758
282759,282755
282759,282758
282755,282758
588473,282757
1271173,3816858
4090899,4090885
137880,50997
137880,50514
137880,22877
50997,50514
50997,22877
50514,22877
50513,52816
461718,341309
533168,2365701
17900,50997
50997,168177
722712,1638200
87125,85360
37910,174968
1692952,79578
1581222,3797052
173951,216420
173951,862276
216420,862276
675634,1650636
18123,28579
28579,47802
28579,47802
18310,28579
28579,47802
28579,47802
28579,47802
5798097,4789293
4703954,750923
193735,193732
848171,848172
3280086,2815958
3280086,2815922
2815958,2815922
458139,458137
582239,548702
582239,1217046
548702,1217046
299561,271694
228787,644588
136842,2302021
97650,40792
303120,257273
267374,303120
267374,5261594
303120,5261594
5264904,303120
1017773,1017782
333602,1414336
193354,43315
196738,2714586
2931699,222287
230462,590863
3572157,25058
1638200,16508
1611895,25775
168693,21125
181103,561307
3572157,11213
3572157,254356
3862,4221657
3862,27813
4221657,27813
80200,125636
2685491,1217456
24212,80569
24212,16508
80569,16508
993355,3789526
34215,1466160
80569,4606751
2021951,80569
993355,3789526
2133832,204504
4556828,1153965
3180702,1153965
103272,3572157
993355,3815498
993355,3789526
3815498,3789526
76490,108897
76490,22935
108897,22935
51655,785387
5060024,1929501
667314,2684351
667314,3461010
2684351,3461010
153406,1781
76276,3178002
185889,88760
187983,187984
254123,348168
254123,194274
254123,59785
348168,194274
348168,59785
194274,59785
973276,429280
208076,1034178
208076,133869
1034178,133869
219204,329649
2084265,202258
30617,82787
725884,2208854
2591599,1536810
1550286,127785
196738,2714586
163128,58757
165375,3052166
14145,159465
98207,137603
98207,137604
98207,205201
137603,137604
137603,205201
137604,205201
51087,26918
184921,100558
184921,51216
100558,51216
179826,2417358
80570,1713124
3228358,3228364
17477,21731
39908,39909
39908,73255
39909,73255
554046,2232717
100558,600810
100558,44958
600810,44958
39954,2194
31777,49074
1461629,22910
40065,49074
14295,27811
14295,138789
14295,138790
27811,138789
27811,138790
138789,138790
1967266,169508
100558,600810
100558,44958
600810,44958
100752,188242
4429231,1561854
869461,674419
100757,13879
981371,1033920
2070175,5069709
174597,144332
14753,50513
109399,219329
210875,374073
288170,1247510
1180337,1595933
4778,173967
100558,44958
4164733,1732314
2779345,2779332
280244,237323
6242392,2205953
828749,1285520
5041778,4835506
2230066,4738325
4338680,1436121
1699011,668530
4470306,3041197
2644949,2576980
1121344,1835543
202477,569040
417015,3274217
262818,2463019
173096,236245
354816,3663722
340904,3727157
367114,256121
80058,1482781
1626918,1185175
213888,418420
44983,83826
1482098,809628
37912,165375
37912,326109
165375,326109
247822,139169
14560,66152
100752,132084
1738243,774745
80325,101028
22935,254356
22935,260835
254356,260835
175587,1233836
4220898,4220897
3540631,1041951
607270,62571
191702,2653722
333565,5356590
1353426,3485838
276617,834790
1149416,3067255
6019170,6019171
4309435,4309436
482704,291293
2866039,3403660
2866039,194387
3403660,194387
5932093,2525
173079,113498
35135,111523
278347,33373
6501939,5202628
6501939,6501937
5202628,6501937
417,145820
417,1036056
145820,1036056
4490160,4437938
4097471,347631
18200,145432
18200,182286
145432,182286
4839,47603
90640,142954
3826177,4932182
67435,36402
646678,646679
1964971,1165012
2534895,2392530
1753393,610868
331629,1065010
79578,209294
241513,1264567
137604,2155220
2664791,1706812
698605,698603
2007035,3610950
1952403,1619283
248196,1657489
1415257,173954
1415257,1305085
173954,1305085
493128,238741
1099338,2418654
1099338,3062202
2418654,3062202
1332234,1715695
249299,1124464
249299,1963663
249299,3500704
1124464,1963663
1124464,3500704
1963663,3500704
493128,1415257
493128,4069465
1415257,4069465
3012103,5103807
614914,761512
614914,1588451
761512,1588451
558203,558204
267935,38661
1732372,201815
1152964,1152965
171458,17110
209294,3552064
210875,174951
120307,383281
37343,107306
96826,148835
1138502,1126252
5529765,311703
180531,2280579
180531,110745
35125,241531
35125,329620
241531,329620
167646,241531
52816,213566
52816,173428
52816,173359
213566,173428
213566,173359
173428,173359
1213720,1217850
5323355,2163528
195894,1216197
257352,148097
107769,100752
107769,86495
100752,86495
76073,176925
76073,176923
176925,176923
242477,513778
57160,100259
59769,21993
1002836,162849
216270,231671
216270,1108582
231671,1108582
1605535,1603696
1603696,1606952
53119,466351
1609828,1603702
1603702,43063
273051,288196
2392386,301395
211112,29902
747299,201185
192854,1214872
211088,171763
59769,676401
6378,204817
6378,3990
204817,3990
1519408,1065010
1519408,1615988
1065010,1615988
2650023,1830532
5192318,3292269
885103,21731
844237,2305161
1480009,3922
1485213,1650185
226184,284919
60978,21742
1706444,3023938
793051,1486495
324866,31777
206980,1182448
137880,21742
3183336,5198535
3046112,2637133
392277,4157614
419629,415849
249116,153840
21742,45046
247895,101346
88743,166190
4418892,25058
2014191,181103
37909,33534
38379,96954
952625,1689956
534451,2523290
205709,66152
205709,720584
205709,232956
66152,720584
66152,232956
720584,232956
2221190,518096
3946226,4187945
3227492,197311
3227492,255726
197311,255726
692467,234359
4817460,4817459
4781681,5388026
4154469,4780688
5430300,4788867
13732,211529
2353660,4803114
4961050,4227908
4961050,5094752
4227908,5094752
2039784,3431608
2039784,4073517
3431608,4073517
21742,321128
21742,137880
321128,137880
979166,979167
383281,229665
383281,132084
383281,180140
229665,132084
229665,180140
132084,180140
614963,181022
614963,2353545
614963,50997
181022,2353545
181022,50997
2353545,50997
1268681,1376017
1210103,1019535
1553377,3808594
259481,201901
4630358,3431526
2823565,2823564
565535,177086
1221700,5241470
6333602,4355130
6333602,4355130
1102401,2146590
50513,132084
50513,100752
132084,100752
218216,415850
724418,623418
2033585,2033584
50200,191615
357753,419677
357753,97139
419677,97139
165028,177238
165028,177239
177238,177239
3575809,2811293
1165012,28579
1165015,952395
1165015,991190
952395,991190
4039578,3016003
4199206,2986949
1075244,282670
375046,2567682
32675,2965493
3954279,3711601
17900,120527
17900,22877
120527,22877
468850,3633459
3622354,3767297
377547,360565
4405499,4405498
3896789,4541470
733946,733947
1133259,3116815
3231467,1540633
3817805,3764136
446427,2049420
817317,1764775
1638200,16508
4147228,347631
4728651,4147228
817317,262181
5060822,3366488
342537,320987
2684340,3116001
2684340,3118799
3116001,3118799
17498,54567
2133832,18123
4266969,2064111
4221376,2681815
95659,1165012
95659,208874
1165012,208874
1256453,4164733
140822,517840
151199,3429463
109397,98201
109397,109394
109397,278273
98201,109394
98201,278273
109394,278273
3254294,376312
3254294,1602787
376312,1602787
708316,468738
774750,1217226
181010,212524
81419,114823
81419,66144
114823,66144
50662,218950
1112499,1319763
39655,32520
1971659,190049
176313,176312
125634,4020238
1493331,176111
2705574,333593
92225,1214890
1493334,999417
3544200,3649826
2456623,188244
176313,132321
2149539,3478617
215993,11213
377455,175533
1065010,383281
5232260,5096488
499224,18123
908961,1394122
298620,277505
2181847,2807539
522194,5606227
97139,38905
109401,83256
3187683,3542381
3232140,3634767
3628076,3883894
3752799,3870794
4150569,2845222
3542380,3542381
1976687,4598920
3676015,5321850
377539,3065301
126320,85360
4694273,666064
4694273,1026144
666064,1026144
62134,75187
14295,190317
57509,303062
1529871,1722220
5091958,4354823
3598313,4645993
5104782,5104781
4354823,5091958
5138296,5138294
4726866,3048351
1590621,1722220
4070255,2323793
1381619,1390914
4257434,4701092
4667954,706149
3518129,1972066
5104805,5343666
5343666,5104805
5541969,5541968
2970197,5452687
4703954,4789293
2206373,5186171
783088,58350
89865,201373
110747,1215024
110747,401998
1215024,401998
1698513,1036952
1394128,3157028
167543,100558
167543,134136
100558,134136
54211,214750
2426474,2068922
4403296,572611
2146559,1807260
208442,4415938
206415,383281
4331780,4331781
211684,30998
4839,41239
1840788,21151
21291,159342
13873,44392
44399,145878
21910,4093
63347,88690
36100,1123390
81110,220791
81110,41233
220791,41233
4000,5334341
21125,231460
186908,115667
362504,174968
3472,16968
1425136,227410
186908,224124
362504,174968
65048,217039
449428,5418399
173558,737914
218275,224931
218275,219497
218275,256490
224931,219497
224931,256490
219497,256490
1096073,4727141
110398,217403
44399,145877
44399,198786
145877,198786
30017,112738
79578,65049
79578,126064
65049,126064
39838,14743
39838,116237
14743,116237
50997,26592
2051264,16756
222136,96826
222136,76073
96826,76073
14648,94106
4156323,4156319
413826,10991
4924924,9966
69211,82540
81056,174883
100292,86470
6403149,6403150
2769510,155452
1655117,5594929
29058,51087
198518,242071
26246,100558
26246,315811
26246,68309
26246,17587
26246,114381
100558,315811
100558,68309
100558,17587
100558,114381
315811,68309
315811,17587
315811,114381
68309,17587
68309,114381
17587,114381
14295,207029
67728,11152
159342,21291
57899,99803
551209,187740
175184,42627
100756,116227
17477,45744
17477,44391
17477,133345
45744,44391
45744,133345
44391,133345
14743,14560
242695,100558
93661,5682
93661,218405
5682,218405
18986,356420
551209,187740
329195,45095
329195,37910
45095,37910
1303868,137880
357433,50513
198518,242071
256260,180140
256260,239305
180140,239305
79578,167644
79578,329620
167644,329620
2082307,404716
168177,50997
168177,191616
50997,191616
173538,37905
50997,52817
231101,111506
5071237,5071238
2714398,729655
3054860,3445202
82947,82948
82947,66806
82948,66806
89865,4848
34215,39908
53566,14745
53566,212108
14745,212108
641214,37908
641214,341733
37908,341733
97658,194446
1180653,79578
1180653,1502171
79578,1502171
342923,1355912
2192798,1702459
2192798,1702459
1746492,395124
5682,239109
131961,622940
114919,22877
3244965,655508
357435,584838
28579,1191189
98498,1065010
77859,120307
77859,382819
120307,382819
39837,109832
99679,90037
221673,90037
221673,158775
90037,158775
35125,21742
35125,151199
35125,737282
21742,151199
21742,737282
151199,737282
26918,2793315
132084,2182840
282663,282664
39839,220143
213334,3263
213334,138351
213334,110156
3263,138351
3263,110156
138351,110156
212979,137204
212979,195915
137204,195915
634738,632356
336731,625338
1747394,137603
1747394,185582
137603,185582
14014,4778
4259152,4259149
249403,728857
249403,728855
728857,728855
324882,229352
1454220,2041678
167543,71680
2494760,3570092
89865,201373
242071,198518
242071,44944
242071,68309
242071,600812
198518,44944
198518,68309
198518,600812
44944,68309
44944,600812
68309,600812
26918,232451
26918,66152
232451,66152
3267,22910
792536,803809
792536,273338
803809,273338
39829,333593
38661,658020
79578,209294
79578,309697
209294,309697
79578,51352
421588,901031
18123,25058
79578,209294
210875,53360
2959589,37308
685501,1194826
1461629,476414
1461629,1868201
476414,1868201
1204979,934385
1204979,28104
934385,28104
2561774,718287
155252,186449
3835396,80569
37308,2202
37308,57471
37308,53566
2202,57471
2202,53566
57471,53566
213414,173280
213414,80569
173280,80569
4661606,57770
4661606,285824
4661606,662364
285824,662364
1461629,2210243
1461629,1638200
2210243,1638200
155252,476414
277718,80687
277718,2248486
80687,2248486
277718,204581
277718,561307
204581,561307
2959589,18123
2959589,37308
18123,37308
2449884,1204979
213414,3996218
2959589,1902929
2959589,1153964
1902929,1153964
4290492,778725
204581,392871
204581,69273
204581,215614
69273,215614
1461629,66417
1461629,181644
1461629,641214
66417,181644
66417,641214
181644,641214
1461629,66417
1461629,66417
1461629,4073818
66417,4073818
1426258,778725
1426258,133460
1426258,646472
778725,133460
778725,646472
133460,646472
3055764,332351
3307330,58554
1705135,2568389
2674204,685501
2674204,685501
155252,218406
155252,186837
218406,186837
2959589,1153964
2959589,1603904
2568389,1705135
2449884,133460
2449884,2959589
2449884,37308
2449884,354816
2959589,37308
2959589,354816
37308,354816
2449884,332351
2449884,2561774
2449884,2817914
2449884,1443688
2449884,213414
2817914,1443688
2817914,213414
1443688,213414
2449884,58554
2449884,1461629
58554,1461629
2449884,3307330
1023737,289664
1023737,2851433
1023737,5288251
1023737,289664
2851433,5288251
2851433,289664
5288251,289664
383281,132084
3551470,3542130
40792,38661
38661,50513
4331081,180140
4331081,2082945
180140,2082945
340171,646825
11213,14743
109830,109513
109830,284714
109513,284714
167646,79578
105661,257898
452544,131960
452544,1635332
131960,1635332
236994,109396
1241971,2221190
46331,2684342
2605896,1695805
132084,1008036
37908,359939
10783,1513560
79578,50513
79578,38905
50513,38905
132084,115941
180140,2685102
2130591,4384074
2545933,1550260
5829123,1695700
5829123,949879
1695700,949879
14646,97139
4155876,4155877
375413,16627
280902,66154
2557726,5555207
1447841,1249055
692462,1177749
1659241,1727662
244202,244195
7708,29059
18231,3268
18231,37906
18231,28271
3268,37906
3268,28271
37906,28271
844237,1129436
213414,173280
168693,21125
4538190,4538188
707862,27812
831106,1341637
3057481,635898
5170824,4485330
1202002,878056
2959589,37308
4658848,216420
67020,612261
4046094,3782074
3796820,1498520
3796820,84159
1498520,84159
4471339,3048353
4471339,3833270
3048353,3833270
1439270,3678583
1439270,3667994
3678583,3667994
386288,14488
5848407,3615252
4203508,3892800
2416997,4658940
3173413,2467996
5474522,4748995
1498520,5285739
930917,1571204
930917,1556801
930917,4429231
930917,1571204
930917,4959108
1556801,4429231
1556801,1571204
1556801,4959108
4429231,1571204
4429231,4959108
1571204,4959108
111506,1322193
188806,188807
273051,288196
182848,501166
288175,194
288175,246690
273051,288196
1013639,4977226
649916,4138741
1687572,297821
1415262,678728
288175,246690
649916,4138741
693151,1629406
337746,359608
337746,739388
359608,739388
195894,1216197
111506,214299
191071,200516
202898,58683
341158,516577
182846,1344149
707644,227408
4116334,1929716
109397,112569
3844734,4039579
3844734,4039579
952665,1165012
3844734,4158608
3844734,4158556
4221376,4158612
3844734,4158608
2462035,2597060
105368,215656
278269,532720
255574,225194
255574,583876
225194,583876
1605541,2140468
331629,3414311
461718,341309
132084,60978
3228102,264283
3787509,1762888
1821485,1257723
15787,23624
15787,2682001
23624,2682001
4795044,4795043
5103541,217363
5610571,185587
5610571,173559
5610571,237951
185587,173559
185587,237951
173559,237951
3088991,4201132
182673,36100
182673,51352
182673,26245
182673,1635332
36100,51352
36100,26245
36100,1635332
51352,26245
51352,1635332
26245,1635332
197311,3111676
197311,193237
3111676,193237
1065010,151199
1065010,221673
151199,221673
665851,1098274
383281,1065010
1940310,109395
3043149,111502
219329,425348
1195579,4471633
1195579,239109
4471633,239109
628314,218780
135893,2472271
28104,1153964
40347,37908
133640,270484
133640,62134
270484,62134
155193,175089
22935,198518
157018,257884
132084,115941
167644,180140
167644,341733
167644,175575
180140,341733
180140,175575
341733,175575
11213,45241
76894,98563
21001,65049
21001,97658
65049,97658
100752,132084
76242,298134
419677,341733
133869,137880
133869,180818
137880,180818
133869,293744
109832,132084
137603,174968
137603,1065010
174968,1065010
110844,51272
110844,192514
51272,192514
21001,65049
21001,114823
21001,67039
65049,114823
65049,67039
114823,67039
1065010,326453
1065010,1453439
326453,1453439
341733,229665
45095,36100
45095,57770
36100,57770
1065010,1124616
132084,37913
132084,173374
37913,173374
341733,185582
137603,173363
205201,331629
205201,1065010
331629,1065010
45095,205201
133869,14646
133869,90037
65049,14646
21742,137880
21742,132136
137880,132136
341733,174968
341733,179757
331629,1065010
383281,341733
205201,331629
205201,99679
331629,99679
133869,51271
383281,341733
792536,803809
792536,2669707
803809,2669707
901031,1065010
792536,803809
792536,3436994
803809,3436994
158775,1967268
1043044,382934
1043044,1043043
382934,1043043
65049,41441
181022,41749
97658,67039
97658,51272
97658,59769
67039,51272
67039,59769
51272,59769
1178339,132084
792536,803809
792536,2353545
803809,2353545
1778977,151199
750828,77859
885103,3278369
885103,3619379
3278369,3619379
181022,14646
181022,359939
382934,614963
382934,554419
614963,554419
2820360,1615988
2820360,1502171
1615988,1502171
1825654,76242
4016434,1602787
901031,51636
3062379,2523290
1615988,151199
1615988,1065010
151199,1065010
1615988,1065010
885103,3278369
2523290,151199
2523290,90037
2523290,1825654
2523290,293744
2523290,3588219
1825654,293744
1825654,3588219
293744,3588219
1043044,33815
341733,21742
181022,126072
2409771,376312
1181588,341733
1181588,3232614
341733,3232614
614963,2171152
932352,1065010
137880,241513
2353545,1641822
181022,151199
181022,932352
151199,932352
181022,1825654
181022,97139
181022,2082945
181022,151199
181022,677471
151199,677471
901031,2523290
241513,1602787
241513,3755115
241513,3268583
241513,1065010
1602787,3755115
1602787,3268583
1602787,1065010
3755115,3268583
3755115,1065010
3268583,1065010
4117954,2647108
1615988,357753
1512726,1201210
901031,4800117
181022,382934
1065010,151199
2165577,3310737
2165577,4003501
137880,1201210
137880,158775
137880,2523290
1201210,158775
1201210,2523290
158775,2523290
376312,1065010
376312,2523290
1065010,2523290
4091,132084
1502171,885103
181022,1615988
221673,151199
3062379,4079790
1527592,3979450
1527592,151199
1527592,181022
1527592,151199
1527592,1065010
181022,151199
181022,1065010
151199,1065010
241513,97139
241513,151199
241513,341733
241513,181022
97139,151199
97139,341733
97139,181022
151199,341733
151199,181022
341733,181022
241513,151199
241513,151199
241513,181022
241513,1065010
151199,181022
151199,1065010
181022,1065010
241513,21742
241513,2082945
241513,181022
241513,1527592
21742,2082945
21742,181022
21742,1527592
2082945,181022
2082945,1527592
181022,1527592
382934,357753
2048827,151199
2082945,1615988
2082945,357753
1615988,357753
137204,185587
241513,21742
241513,221673
21742,221673
241513,357753
241513,3198963
241513,4227218
357753,3198963
357753,4227218
3198963,4227218
1502171,750828
1527592,181022
1527592,1065010
1527592,2523290
181022,1065010
181022,2523290
1065010,2523290
151199,2171152
151199,331629
2875151,4746040
1201210,1615988
1201210,357753
1201210,14014
331629,1065010
1177244,137880
382934,1065010
2523290,137880
132084,382934
2742944,221673
2742944,2523290
221673,2523290
792536,4938476
341733,180140
267374,646825
614963,2742944
51271,65049
51271,132084
65049,132084
132084,18956
181022,182738
137204,2820361
183380,1778977
183380,2156710
183380,3320344
1778977,2156710
1778977,3320344
2156710,3320344
183380,901031
183380,614963
901031,614963
132084,289654
1689694,1914437
1689694,932352
1914437,932352
1177244,1065010
1177244,1195709
1825654,1502171
3295611,221673
158775,1825654
158775,4187945
1825654,4187945
158775,21742
1615988,321128
3278369,2778849
45095,192718
45095,309557
192718,309557
13732,175392
13732,2523290
175392,2523290
181022,357753
5628180,5628535
5628180,5628535
239741,122133
239741,2810122
239741,655757
122133,2810122
122133,655757
2810122,655757
122133,1198535
1107137,707639
3831086,227956
3831086,47573
227956,47573
227263,1652499
227263,1652499
144758,164246
848171,848172
69273,572163
37098,6523757
137576,2639969
5022386,272562
5022386,31275
272562,31275
275921,134136
2333879,4798900
4798900,2405436
4798900,3752156
2405436,3752156
4798900,2405436
4798900,1459840
3752156,3720049
4798900,3720049
4798900,3720049
4798900,2405436
4798900,2405436
4798900,2405436
4085228,1077377
5813498,5807974
2333879,5814646
6052294,4454240
1819864,3942723
1819864,1721397
768720,1819864
1536138,111676
140798,776631
140798,774746
776631,774746
2851823,1709357
1210072,1216738
2851823,1709357
194387,137204
1926684,90037
181010,353611
90037,21742
2545,689990
172041,172043
172041,195698
172043,195698
51271,35135
350648,226384
154018,545780
187983,187984
184154,184147
1223960,346035
3924,66147
1536924,165135
1536924,62148
165135,62148
1000183,246795
288705,778220
174410,80325
1536800,1536799
1065010,383281
131960,62144
1005367,1052939
329707,543375
197167,1584530
209294,212524
553982,67386
2009444,2009445
190779,66292
1780875,1780872
2602460,2494005
1232934,2869193
2009444,573187
385238,428176
138678,81056
4257513,2707686
383281,1401484
383281,1584790
1401484,1584790
1480974,378276
306106,545202
298134,3584287
3088664,333602
331510,2123210
3501191,1466160
62571,1147599
1201293,2007361
185587,3221495
95003,267374
50997,24208
14295,38661
962444,207010
2158190,28077
3395793,5066036
113469,2967578
279209,107192
2815958,2983079
5151900,4713363
212142,239305
162438,2064375
2649662,2736699
40792,38661
5648,39908
5648,42412
39908,42412
1245521,238212
1245521,144225
238212,144225
176776,184651
955781,2770779
71680,31715
4000,265371
167543,2832471
167543,203958
167543,782474
2832471,203958
2832471,782474
203958,782474
222800,922372
2832471,167543
93616,213201
93616,101960
213201,101960
226189,896072
59785,16832
59785,17477
16832,17477
133768,174371
71680,31715
71680,81373
31715,81373
22877,39908
22877,245119
39908,245119
2523290,178689
37906,35848
37913,141600
38661,3415529
39838,75542
39838,14743
75542,14743
134073,350543
1234091,1234087
72427,2789289
308385,35646
35135,14646
31751,41922
512743,5843397
512743,441605
5843397,441605
406630,1862272
960805,1695700
142008,78659
1322387,4052586
1322387,774745
4052586,774745
239725,828751
239725,1091103
828751,1091103
2192798,305803
2576296,378484
79187,2731558
36100,97139
36100,36527
97139,36527
280244,237323
1419611,807684
109400,40921
334430,276566
997,100293
79185,84875
117529,109832
117529,112754
117529,81418
109832,112754
109832,81418
112754,81418
997,246015
997,269645
246015,269645
50578,207188
4016434,3259639
3902061,1555518
79942,214415
3090028,3522591
3075825,3075817
3075825,3075817
85887,4549173
222457,2825815
2146706,231675
261596,122418
1114067,261596
1114067,389522
261596,389522
1757102,1728225
192718,95003
167209,394016
239305,301471
62804,63839
331447,332354
341158,516577
3150528,3150529
233050,233032
298137,369762
1298266,930917
285376,1389092
124892,188244
124892,150554
188244,150554
732060,184476
217492,256006
81419,66147
81419,252220
81419,151241
66147,252220
66147,151241
252220,151241
57510,99384
25495,390896
283720,35527
25058,3496596
365346,173832
44392,13873
1114950,3587674
5355103,5355102
39827,849521
13961,4778
1204979,934385
3858372,3956120
1121344,169508
133869,177931
275962,162460
962444,53119
218779,111604
53119,962444
357753,1177244
666064,420155
38661,50513
38661,79578
50513,79578
5111351,5139741
2048827,2044778
50513,2434471
209294,167646
137880,207136
137880,419677
137880,1201210
137880,2523290
137880,2742944
137880,333565
137880,3755115
137880,4187945
419677,1201210
419677,2523290
419677,2742944
419677,333565
419677,3755115
419677,4187945
1201210,2523290
1201210,2742944
1201210,333565
1201210,3755115
1201210,4187945
2523290,2742944
2523290,333565
2523290,3755115
2523290,4187945
2742944,333565
2742944,3755115
2742944,4187945
333565,3755115
333565,4187945
3755115,4187945
1683717,187503
151199,321128
10586,158426
369500,65081
210026,173857
173376,187224
209294,79578
209294,142956
79578,142956
90640,142954
383281,257273
348622,3535445
192683,220580
38661,21991
79733,4365498
2695395,4207067
331629,181022
331629,3414311
331629,3243777
331629,3232614
3414311,3243777
3414311,3232614
3243777,3232614
1846203,141963
760347,468738
14295,206493
1314035,2821397
993355,3789526
779843,4607648
4589525,5946043
94122,134391
761512,1133255
242071,198518
5191428,761514
5191428,761512
761514,761512
3514943,3515078
1065010,382934
852675,2536867
1259775,4975654
878865,1607604
3048353,5746746
426105,194524
5648,27555
5648,3722
27555,3722
110844,1272781
3090028,3522591
1840089,204691
58757,163128
2512047,3414741
3675450,4708424
308841,140547
1588451,1732927
961097,961103
961095,961098
961095,4451877
961098,4451877
1675098,764060
4703467,4462788
4718113,4718112
4408652,697525
1230367,5181122
1230367,1230371
1230367,5191552
2430598,4500721
2430598,2432425
4500721,2432425
698605,2275242
4509585,697548
1317678,4710965
1317678,4710893
4710965,4710893
913312,6348911
1230367,194
1230367,194
6563230,1730210
6564529,6564527
6564529,5596997
6564529,6564528
6564527,5596997
6564527,6564528
5596997,6564528
119142,241513
158426,3397736
1277826,1993466
177497,100292
37908,37909
24040,76894
298137,173758
3603198,3051395
111476,9807
111476,110844
9807,110844
50513,132084
132084,115941
132084,66824
115941,66824
37234,14488
5648,39908
5648,42412
39908,42412
